Cho cam bien on dinh nhiet...
Go 'S' + Enter de bo qua giai doan nay
Con lai: 15 giay...
Con lai: 10 giay...
Con lai: 5 giay...
Con lai: 4 giay...
Con lai: 3 giay...
Con lai: 2 giay...
Con lai: 1 giay...
# Xa mau nhieu (2.5 giay)...
# Lay trung binh P0 (10 giay)...
P0       = 101045.57 Pa
P0 min   = 101044.03 Pa
P0 max   = 101046.53 Pa
P0 spread= 2.50 Pa
# P0 on dinh cuc tot (spread <= 3 Pa) [OK]
Time_ms,StepID,StepName,Pressure_Pa,Temp_C,Alt_Raw_m,Alt_EMA_m
109816,4,Bac 4,101036.17,30.43,0.785,0.748
109867,4,Bac 4,101036.35,30.43,0.772,0.750
109917,4,Bac 4,101036.35,30.43,0.772,0.752
109967,4,Bac 4,101036.35,30.43,0.772,0.753
110017,4,Bac 4,101036.35,30.43,0.772,0.755
110067,4,Bac 4,101036.35,30.43,0.772,0.756
110117,4,Bac 4,101036.52,30.43,0.758,0.756
110167,4,Bac 4,101036.35,30.43,0.772,0.757
110217,4,Bac 4,101036.52,30.43,0.758,0.758
110267,4,Bac 4,101036.52,30.43,0.758,0.758
110317,4,Bac 4,101036.35,30.43,0.772,0.759
110367,4,Bac 4,101036.17,30.43,0.785,0.761
110417,4,Bac 4,101036.17,30.43,0.785,0.763
110467,4,Bac 4,101036.00,30.43,0.801,0.766
110517,4,Bac 4,101036.00,30.43,0.801,0.769
110567,4,Bac 4,101035.60,30.43,0.832,0.774
110617,4,Bac 4,101035.60,30.43,0.832,0.778
110667,4,Bac 4,101036.00,30.43,0.801,0.780
110717,4,Bac 4,101036.00,30.43,0.801,0.782
110767,4,Bac 4,101036.00,30.43,0.801,0.783
110817,4,Bac 4,101035.83,30.43,0.814,0.786
110867,4,Bac 4,101035.83,30.43,0.814,0.788
110917,4,Bac 4,101035.66,30.43,0.830,0.791
110967,4,Bac 4,101035.83,30.43,0.814,0.793
111017,4,Bac 4,101035.83,30.43,0.814,0.795
111067,4,Bac 4,101035.83,30.43,0.814,0.796
111117,4,Bac 4,101035.83,30.43,0.814,0.798
111167,4,Bac 4,101035.43,30.43,0.848,0.802
111217,4,Bac 4,101035.60,30.43,0.832,0.804
111267,4,Bac 4,101035.43,30.43,0.848,0.808
111318,4,Bac 4,101035.43,30.43,0.848,0.811
111368,4,Bac 4,101035.83,30.43,0.814,0.811
111418,4,Bac 4,101035.77,30.43,0.819,0.812
111468,4,Bac 4,101035.77,30.43,0.819,0.812
111518,4,Bac 4,101035.77,30.43,0.819,0.813
111568,4,Bac 4,101036.35,30.43,0.772,0.810
111618,4,Bac 4,101036.52,30.43,0.758,0.806
111668,4,Bac 4,101036.35,30.43,0.772,0.803
111718,4,Bac 4,101035.94,30.43,0.806,0.803
111768,4,Bac 4,101036.17,30.43,0.785,0.802
111818,4,Bac 4,101036.17,30.43,0.785,0.800
111868,4,Bac 4,101036.17,30.43,0.785,0.799
111918,4,Bac 4,101036.00,30.43,0.801,0.799
111968,4,Bac 4,101036.00,30.43,0.801,0.799
112018,4,Bac 4,101036.00,30.43,0.801,0.799
112068,4,Bac 4,101036.00,30.43,0.801,0.799
112118,4,Bac 4,101036.00,30.43,0.801,0.800
112168,4,Bac 4,101035.66,30.43,0.830,0.802
112218,4,Bac 4,101035.66,30.43,0.830,0.804
112268,4,Bac 4,101035.10,30.43,0.875,0.810
112318,4,Bac 4,101035.10,30.43,0.875,0.815
112368,4,Bac 4,101035.10,30.43,0.875,0.820
112418,4,Bac 4,101035.10,30.43,0.875,0.824
112468,4,Bac 4,101035.10,30.43,0.875,0.828
112518,4,Bac 4,101035.10,30.43,0.875,0.832
112568,4,Bac 4,101035.10,30.43,0.875,0.835
112618,4,Bac 4,101035.10,30.43,0.875,0.838
112668,4,Bac 4,101035.10,30.43,0.875,0.841
112718,4,Bac 4,101035.10,30.43,0.875,0.844
112768,4,Bac 4,101035.10,30.43,0.875,0.846
112818,4,Bac 4,101035.10,30.43,0.875,0.849
112868,4,Bac 4,101035.10,30.43,0.875,0.851
112918,4,Bac 4,101035.10,30.43,0.875,0.853
112968,4,Bac 4,101035.27,30.43,0.861,0.853
113018,4,Bac 4,101034.69,30.43,0.909,0.858
113068,4,Bac 4,101034.86,30.43,0.896,0.861
113118,4,Bac 4,101035.43,30.43,0.848,0.860
113168,4,Bac 4,101035.60,30.43,0.832,0.858
113218,4,Bac 4,101035.77,30.43,0.819,0.855
113268,4,Bac 4,101035.94,30.43,0.806,0.851
113318,4,Bac 4,101035.94,30.43,0.806,0.847
113368,4,Bac 4,101035.54,30.43,0.840,0.847
113418,4,Bac 4,101035.54,30.43,0.840,0.846
113468,4,Bac 4,101035.54,30.43,0.840,0.846
113518,4,Bac 4,101035.38,30.43,0.853,0.846
113568,4,Bac 4,101035.38,30.43,0.853,0.847
113618,4,Bac 4,101035.38,30.43,0.853,0.847
113668,4,Bac 4,101035.38,30.43,0.853,0.848
113718,4,Bac 4,101035.21,30.43,0.867,0.849
113768,4,Bac 4,101035.21,30.43,0.867,0.851
113818,4,Bac 4,101035.21,30.43,0.867,0.852
>> Xong: Bac 4 | P0=101045.57 Pa
HAY DI CHUYEN DEN: Bac 5
Dat co dinh, cho 3 giay cho on dinh, roi gui ky tu bat ky + Enter...
>> Bat dau do: Bac 5
125254,5,Bac 5,101034.58,30.42,0.920,0.920
125304,5,Bac 5,101034.58,30.42,0.920,0.920
125355,5,Bac 5,101034.58,30.42,0.920,0.920
125405,5,Bac 5,101034.58,30.42,0.920,0.920
125455,5,Bac 5,101034.58,30.42,0.920,0.920
125505,5,Bac 5,101034.58,30.42,0.920,0.920
125555,5,Bac 5,101034.42,30.42,0.933,0.921
125605,5,Bac 5,101034.42,30.42,0.933,0.922
125655,5,Bac 5,101034.42,30.42,0.933,0.922
125705,5,Bac 5,101034.42,30.42,0.933,0.923
125755,5,Bac 5,101034.42,30.42,0.933,0.924
125805,5,Bac 5,101034.42,30.42,0.933,0.925
125855,5,Bac 5,101034.58,30.42,0.920,0.924
125905,5,Bac 5,101034.58,30.42,0.920,0.924
125955,5,Bac 5,101034.42,30.42,0.933,0.925
126005,5,Bac 5,101034.42,30.42,0.933,0.925
126055,5,Bac 5,101034.58,30.42,0.920,0.925
126105,5,Bac 5,101034.75,30.42,0.904,0.923
126155,5,Bac 5,101034.75,30.42,0.904,0.922
126205,5,Bac 5,101034.58,30.42,0.920,0.921
126255,5,Bac 5,101034.42,30.42,0.933,0.922
126305,5,Bac 5,101034.42,30.42,0.933,0.923
126355,5,Bac 5,101034.42,30.42,0.933,0.924
126405,5,Bac 5,101034.58,30.42,0.920,0.924
126455,5,Bac 5,101034.58,30.42,0.920,0.923
126505,5,Bac 5,101034.75,30.42,0.904,0.922
126555,5,Bac 5,101034.58,30.42,0.920,0.921
126605,5,Bac 5,101034.58,30.42,0.920,0.921
126655,5,Bac 5,101034.58,30.42,0.920,0.921
126705,5,Bac 5,101034.58,30.42,0.920,0.921
126755,5,Bac 5,101034.75,30.42,0.904,0.920
126806,5,Bac 5,101034.75,30.42,0.904,0.918
126856,5,Bac 5,101034.92,30.42,0.890,0.916
126906,5,Bac 5,101035.10,30.42,0.875,0.913
126956,5,Bac 5,101034.92,30.42,0.890,0.911
127006,5,Bac 5,101034.92,30.42,0.890,0.909
127056,5,Bac 5,101034.75,30.42,0.904,0.909
127106,5,Bac 5,101034.75,30.42,0.904,0.909
127156,5,Bac 5,101034.58,30.42,0.920,0.909
127206,5,Bac 5,101034.42,30.42,0.933,0.911
127256,5,Bac 5,101034.42,30.42,0.933,0.913
127306,5,Bac 5,101034.42,30.42,0.933,0.915
127356,5,Bac 5,101034.58,30.42,0.920,0.915
127406,5,Bac 5,101034.58,30.42,0.920,0.915
127456,5,Bac 5,101034.58,30.42,0.920,0.916
127506,5,Bac 5,101034.58,30.42,0.920,0.916
127556,5,Bac 5,101034.58,30.42,0.920,0.916
127606,5,Bac 5,101034.58,30.42,0.920,0.917
127656,5,Bac 5,101034.58,30.42,0.920,0.917
127706,5,Bac 5,101034.75,30.42,0.904,0.916
127756,5,Bac 5,101034.75,30.42,0.904,0.915
127806,5,Bac 5,101034.58,30.42,0.920,0.915
127856,5,Bac 5,101034.58,30.42,0.920,0.915
127906,5,Bac 5,101034.58,30.42,0.920,0.916
127956,5,Bac 5,101034.58,30.42,0.920,0.916
128006,5,Bac 5,101034.75,30.42,0.904,0.915
128056,5,Bac 5,101034.75,30.42,0.904,0.914
128106,5,Bac 5,101034.75,30.42,0.904,0.913
128156,5,Bac 5,101034.75,30.42,0.904,0.913
128206,5,Bac 5,101034.92,30.42,0.890,0.911
128256,5,Bac 5,101034.92,30.42,0.890,0.909
128306,5,Bac 5,101034.92,30.42,0.890,0.908
128356,5,Bac 5,101035.10,30.42,0.875,0.905
128406,5,Bac 5,101035.10,30.42,0.875,0.903
128456,5,Bac 5,101035.10,30.42,0.875,0.900
128506,5,Bac 5,101035.10,30.42,0.875,0.898
128556,5,Bac 5,101034.69,30.41,0.909,0.899
128606,5,Bac 5,101034.69,30.41,0.909,0.900
128656,5,Bac 5,101034.69,30.41,0.909,0.901
128706,5,Bac 5,101034.86,30.41,0.896,0.900
128756,5,Bac 5,101035.03,30.41,0.883,0.899
128806,5,Bac 5,101035.21,30.41,0.867,0.896
128856,5,Bac 5,101035.03,30.41,0.883,0.895
128906,5,Bac 5,101034.86,30.41,0.896,0.895
128956,5,Bac 5,101035.03,30.41,0.883,0.894
129006,5,Bac 5,101034.86,30.41,0.896,0.894
129056,5,Bac 5,101034.86,30.41,0.896,0.894
129106,5,Bac 5,101034.86,30.41,0.896,0.895
129156,5,Bac 5,101034.86,30.41,0.896,0.895
129206,5,Bac 5,101034.86,30.41,0.896,0.895
129256,5,Bac 5,101035.03,30.41,0.883,0.894
129306,5,Bac 5,101035.03,30.41,0.883,0.893
129356,5,Bac 5,101035.03,30.41,0.883,0.892
129406,5,Bac 5,101035.03,30.41,0.883,0.891
129456,5,Bac 5,101034.86,30.41,0.896,0.892
129506,5,Bac 5,101034.86,30.41,0.896,0.892
129556,5,Bac 5,101034.86,30.41,0.896,0.892
129606,5,Bac 5,101034.86,30.41,0.896,0.893
129656,5,Bac 5,101035.03,30.41,0.883,0.892
129707,5,Bac 5,101035.03,30.41,0.883,0.891
129757,5,Bac 5,101034.64,30.41,0.914,0.893
129807,5,Bac 5,101034.80,30.41,0.901,0.894
129857,5,Bac 5,101035.38,30.41,0.853,0.890
129907,5,Bac 5,101034.80,30.41,0.901,0.891
129957,5,Bac 5,101034.80,30.41,0.901,0.892
130007,5,Bac 5,101034.64,30.41,0.914,0.894
130057,5,Bac 5,101034.64,30.41,0.914,0.895
130107,5,Bac 5,101034.64,30.41,0.914,0.897
130157,5,Bac 5,101034.64,30.41,0.914,0.898
130207,5,Bac 5,101034.64,30.41,0.914,0.900
130257,5,Bac 5,101034.64,30.41,0.914,0.901
130307,5,Bac 5,101034.24,30.41,0.949,0.905
130357,5,Bac 5,101034.80,30.41,0.901,0.904
130407,5,Bac 5,101034.41,30.41,0.933,0.907
130457,5,Bac 5,101034.24,30.41,0.949,0.910
130507,5,Bac 5,101034.24,30.41,0.949,0.913
130557,5,Bac 5,101034.46,30.41,0.930,0.914
130607,5,Bac 5,101034.64,30.41,0.914,0.914
130657,5,Bac 5,101034.64,30.41,0.914,0.914
130707,5,Bac 5,101034.64,30.41,0.914,0.914
130757,5,Bac 5,101034.64,30.41,0.914,0.914
130807,5,Bac 5,101034.64,30.41,0.914,0.914
130857,5,Bac 5,101034.64,30.41,0.914,0.914
130907,5,Bac 5,101035.14,30.41,0.872,0.911
130957,5,Bac 5,101035.14,30.41,0.872,0.908
131007,5,Bac 5,101035.14,30.41,0.872,0.905
131057,5,Bac 5,101034.97,30.41,0.885,0.903
131107,5,Bac 5,101034.97,30.41,0.885,0.902
131158,5,Bac 5,101035.14,30.41,0.872,0.900
131208,5,Bac 5,101034.97,30.41,0.885,0.898
131258,5,Bac 5,101034.97,30.41,0.885,0.897
131308,5,Bac 5,101034.97,30.41,0.885,0.896
131358,5,Bac 5,101035.14,30.41,0.872,0.894
131408,5,Bac 5,101034.97,30.41,0.885,0.894
131458,5,Bac 5,101034.97,30.41,0.885,0.893
131508,5,Bac 5,101035.14,30.41,0.872,0.891
131558,5,Bac 5,101035.14,30.41,0.872,0.890
131608,5,Bac 5,101034.97,30.41,0.885,0.889
131658,5,Bac 5,101034.80,30.41,0.901,0.890
131708,5,Bac 5,101034.80,30.41,0.901,0.891
131758,5,Bac 5,101034.97,30.41,0.885,0.891
131808,5,Bac 5,101034.97,30.41,0.885,0.890
131858,5,Bac 5,101034.57,30.41,0.920,0.893
131908,5,Bac 5,101034.97,30.41,0.885,0.892
131958,5,Bac 5,101034.57,30.41,0.920,0.894
132008,5,Bac 5,101035.14,30.41,0.872,0.892
132058,5,Bac 5,101035.32,30.41,0.859,0.890
132108,5,Bac 5,101035.14,30.41,0.872,0.888
132158,5,Bac 5,101034.57,30.41,0.920,0.891
132208,5,Bac 5,101034.57,30.41,0.920,0.893
132258,5,Bac 5,101034.57,30.41,0.920,0.895
132308,5,Bac 5,101034.75,30.41,0.906,0.896
132358,5,Bac 5,101034.57,30.41,0.920,0.898
132408,5,Bac 5,101034.57,30.41,0.920,0.900
132458,5,Bac 5,101034.57,30.41,0.920,0.901
132508,5,Bac 5,101034.57,30.41,0.920,0.903
132558,5,Bac 5,101034.41,30.41,0.933,0.905
132608,5,Bac 5,101034.24,30.41,0.949,0.909
132658,5,Bac 5,101034.07,30.41,0.962,0.913
132708,5,Bac 5,101033.89,30.41,0.978,0.918
132758,5,Bac 5,101034.07,30.41,0.962,0.922
132808,5,Bac 5,101034.07,30.41,0.962,0.925
132858,5,Bac 5,101033.83,30.41,0.983,0.929
132908,5,Bac 5,101033.83,30.41,0.983,0.934
132958,5,Bac 5,101034.00,30.41,0.967,0.936
133008,5,Bac 5,101034.17,30.41,0.954,0.938
133058,5,Bac 5,101034.17,30.41,0.954,0.939
133108,5,Bac 5,101034.35,30.41,0.938,0.939
133158,5,Bac 5,101034.35,30.41,0.938,0.939
133208,5,Bac 5,101034.35,30.41,0.938,0.939
133258,5,Bac 5,101034.17,30.41,0.954,0.940
133308,5,Bac 5,101034.17,30.41,0.954,0.941
133358,5,Bac 5,101034.17,30.41,0.954,0.942
133408,5,Bac 5,101034.17,30.41,0.954,0.943
133458,5,Bac 5,101034.35,30.41,0.938,0.943
133508,5,Bac 5,101034.35,30.41,0.938,0.942
133558,5,Bac 5,101034.51,30.41,0.925,0.941
133608,5,Bac 5,101034.35,30.41,0.938,0.941
133658,5,Bac 5,101034.17,30.41,0.954,0.942
133708,5,Bac 5,101034.17,30.41,0.954,0.943
133758,5,Bac 5,101034.17,30.41,0.954,0.944
133808,5,Bac 5,101034.17,30.41,0.954,0.944
133858,5,Bac 5,101034.00,30.41,0.967,0.946
133908,5,Bac 5,101033.83,30.41,0.983,0.949
133958,5,Bac 5,101033.83,30.41,0.983,0.952
134008,5,Bac 5,101034.24,30.41,0.949,0.952
134059,5,Bac 5,101033.83,30.41,0.983,0.954
134109,5,Bac 5,101033.66,30.41,0.996,0.957
134159,5,Bac 5,101033.50,30.41,1.009,0.962
134209,5,Bac 5,101033.66,30.41,0.996,0.964
134259,5,Bac 5,101033.50,30.41,1.009,0.968
134309,5,Bac 5,101033.50,30.41,1.009,0.971
134359,5,Bac 5,101033.50,30.41,1.009,0.974
134409,5,Bac 5,101033.32,30.41,1.025,0.978
134459,5,Bac 5,101033.32,30.41,1.025,0.982
134509,5,Bac 5,101033.32,30.41,1.025,0.986
134559,5,Bac 5,101033.32,30.41,1.025,0.989
134609,5,Bac 5,101033.16,30.41,1.038,0.993
134659,5,Bac 5,101032.99,30.41,1.052,0.997
134709,5,Bac 5,101033.16,30.41,1.038,1.001
134759,5,Bac 5,101033.16,30.41,1.038,1.004
134809,5,Bac 5,101033.16,30.41,1.038,1.007
134859,5,Bac 5,101032.99,30.41,1.052,1.010
134909,5,Bac 5,101033.16,30.41,1.038,1.012
134959,5,Bac 5,101033.16,30.41,1.038,1.014
135009,5,Bac 5,101033.16,30.41,1.038,1.016
135059,5,Bac 5,101033.16,30.41,1.038,1.018
135109,5,Bac 5,101033.32,30.41,1.025,1.019
135159,5,Bac 5,101033.32,30.41,1.025,1.019
135209,5,Bac 5,101033.50,30.41,1.009,1.018
>> Xong: Bac 5 | P0=101045.57 Pa
He thong da thu thap du 6 bac x 200 mau.
